Total_Invoice_Amount	Year	Total_Invoice_Count	Client	Supplier_ref
3010728.070000	2016	179.750000	"marathonpetroleum"	"don miller & associates"
2683537.320000	2016	32.000000	"marathonpetroleum"	"downstream aggregator"
	2015	32.000000	"marathonpetroleum"	"downstream aggregator"
480866.560000	2017	32.000000	"marathonpetroleum"	"downstream aggregator"
538244.560000	2018	134561.140000	"marathonpetroleum"	"downstream aggregator"
10765754.890000	2017	2932.750000	"marathonpetroleum"	"dresserrand"
23910086.670000	2016	2932.750000	"marathonpetroleum"	"dresserrand"
21053136.890000	2015	2932.750000	"marathonpetroleum"	"dresserrand"
13947136.480000	2018	3486784.120000	"marathonpetroleum"	"dresserrand"
1727547.810000	2018	431886.952500	"marathonpetroleum"	"drop tank"
683040.600000	2018	170760.150000	"marathonpetroleum"	"dunn heat exchangers"
4205854.020000	2015	146.000000	"marathonpetroleum"	"dynasol"
4685793.600000	2016	146.000000	"marathonpetroleum"	"dynasol"
6331581.350000	2017	146.000000	"marathonpetroleum"	"dynasol"
6377424.260000	2018	1594356.065000	"marathonpetroleum"	"dynasol"
1528514.690000	2016	579.500000	"marathonpetroleum"	"e n bisso and son"
1733480.870000	2018	433370.217500	"marathonpetroleum"	"e n bisso and son"
970778.740000	2015	579.500000	"marathonpetroleum"	"e n bisso and son"
1305741.390000	2017	579.500000	"marathonpetroleum"	"e n bisso and son"
1455064.800000	2016	8.750000	"marathonpetroleum"	"eagle fabrication"
3379289.800000	2015	8.750000	"marathonpetroleum"	"eagle fabrication"
173740.000000	2017	8.750000	"marathonpetroleum"	"eagle fabrication"
2795496.400000	2015	11201.500000	"marathonpetroleum"	"eagle transport corp"
2949131.180000	2016	11201.500000	"marathonpetroleum"	"eagle transport corp"
2884736.780000	2017	11201.500000	"marathonpetroleum"	"eagle transport corp"
2974165.400000	2018	743541.350000	"marathonpetroleum"	"eagle transport corp"
756429.410000	2018	189107.352500	"marathonpetroleum"	"eastern industrial services"
5283313.370000	2017	362.750000	"marathonpetroleum"	"eaton corporation"
6673810.750000	2016	362.750000	"marathonpetroleum"	"eaton corporation"
3540771.550000	2018	885192.887500	"marathonpetroleum"	"eaton corporation"
3969902.360000	2015	362.750000	"marathonpetroleum"	"eaton corporation"
1930319.280000	2018	482579.820000	"marathonpetroleum"	"economy boat store"
2883712.210000	2015	46.750000	"marathonpetroleum"	"edf"
23429285.570000	2017	46.750000	"marathonpetroleum"	"edf"
26240627.260000	2018	6560156.815000	"marathonpetroleum"	"edf"
30842090.290000	2016	46.750000	"marathonpetroleum"	"edf"
	2016	3.000000	"marathonpetroleum"	"electric conduit construction co"
3026581.560000	2018	756645.390000	"marathonpetroleum"	"electric conduit construction co"
	2015	3.000000	"marathonpetroleum"	"electric conduit construction co"
3221355.880000	2017	3.000000	"marathonpetroleum"	"electric conduit construction co"
15859789.190000	2017	8.500000	"marathonpetroleum"	"element markets"
8130007.950000	2015	8.500000	"marathonpetroleum"	"element markets"
30597582.720000	2018	7649395.680000	"marathonpetroleum"	"element markets"
5082037.300000	2016	8.500000	"marathonpetroleum"	"element markets"
2193403.310000	2016	273.500000	"marathonpetroleum"	"elliott co"
1660107.150000	2015	273.500000	"marathonpetroleum"	"elliott co"
1632851.170000	2017	273.500000	"marathonpetroleum"	"elliott co"
2495710.630000	2018	623927.657500	"marathonpetroleum"	"elliott co"
2406976.250000	2017	64.000000	"marathonpetroleum"	"emc corp"
7345148.990000	2016	64.000000	"marathonpetroleum"	"emc corp"
15764872.910000	2018	3941218.227500	"marathonpetroleum"	"emc corp"
4842566.620000	2015	64.000000	"marathonpetroleum"	"emc corp"
24238584.360000	2016	1067.500000	"marathonpetroleum"	"emcor"
23584468.130000	2018	5896117.032500	"marathonpetroleum"	"emcor"
11877177.530000	2017	1067.500000	"marathonpetroleum"	"emcor"
4852177.450000	2015	1067.500000	"marathonpetroleum"	"emcor"
9932556.800000	2016	2037.750000	"marathonpetroleum"	"emerson electric company"
9547800.140000	2015	2037.750000	"marathonpetroleum"	"emerson electric company"
4486491.820000	2017	2037.750000	"marathonpetroleum"	"emerson electric company"
5745994.800000	2018	1436498.700000	"marathonpetroleum"	"emerson electric company"
1520129.860000	2018	380032.465000	"marathonpetroleum"	"emerson process management lllp"
3738536.870000	2018	934634.217500	"marathonpetroleum"	"emission monitoring service"
5013825.890000	2016	790.750000	"marathonpetroleum"	"emission monitoring service"
3284920.230000	2017	790.750000	"marathonpetroleum"	"emission monitoring service"
5155056.730000	2015	790.750000	"marathonpetroleum"	"emission monitoring service"
1903289.940000	2018	475822.485000	"marathonpetroleum"	"ems energy solutions"
5043942.260000	2015	196.500000	"marathonpetroleum"	"ems usa"
1574188.910000	2017	196.500000	"marathonpetroleum"	"ems usa"
33124.280000	2018	8281.070000	"marathonpetroleum"	"ems usa"
5798151.850000	2016	196.500000	"marathonpetroleum"	"ems usa"
11140178.370000	2015	1673.250000	"marathonpetroleum"	"en engineering"
4525361.060000	2018	1131340.265000	"marathonpetroleum"	"en engineering"
15929775.480000	2016	1673.250000	"marathonpetroleum"	"en engineering"
7283757.450000	2017	1673.250000	"marathonpetroleum"	"en engineering"
5097142.610000	2016	279.250000	"marathonpetroleum"	"energy products co"
2705212.540000	2018	676303.135000	"marathonpetroleum"	"energy products co"
2566071.070000	2015	279.250000	"marathonpetroleum"	"energy products co"
2903019.370000	2017	279.250000	"marathonpetroleum"	"energy products co"
1835429.040000	2016	42.250000	"marathonpetroleum"	"energy services south"
	2015	42.250000	"marathonpetroleum"	"energy services south"
59990.920000	2018	14997.730000	"marathonpetroleum"	"energy services south"
44684364.980000	2017	42.250000	"marathonpetroleum"	"energy services south"
1037.000000	2017	10.250000	"marathonpetroleum"	"enerpipe"
1276156.230000	2015	10.250000	"marathonpetroleum"	"enerpipe"
1836792.490000	2016	10.250000	"marathonpetroleum"	"enerpipe"
1392163.670000	2015	415.750000	"marathonpetroleum"	"engineering & technical assoc"
1201094.080000	2016	415.750000	"marathonpetroleum"	"engineering & technical assoc"
651656.190000	2017	415.750000	"marathonpetroleum"	"engineering & technical assoc"
880982.240000	2018	220245.560000	"marathonpetroleum"	"engineering & technical assoc"
180000.000000	2016	136.000000	"marathonpetroleum"	"enterprise products operating lp"
1169811.840000	2015	136.000000	"marathonpetroleum"	"enterprise products operating lp"
170722296.800000	2018	42680574.200000	"marathonpetroleum"	"enterprise products operating lp"
232372456.730000	2017	136.000000	"marathonpetroleum"	"enterprise products operating lp"
3081818.730000	2018	770454.682500	"marathonpetroleum"	"envirotrac"
4019524.010000	2015	1250.250000	"marathonpetroleum"	"envirotrac"
2774812.540000	2017	1250.250000	"marathonpetroleum"	"envirotrac"
3427034.700000	2016	1250.250000	"marathonpetroleum"	"envirotrac"
585909.080000	2018	146477.270000	"marathonpetroleum"	"envtech"
3129538.860000	2015	413.500000	"marathonpetroleum"	"eqs"
1918370.330000	2017	413.500000	"marathonpetroleum"	"eqs"
2046368.490000	2018	511592.122500	"marathonpetroleum"	"eqs"
2675910.580000	2016	413.500000	"marathonpetroleum"	"eqs"
1307479.400000	2017	69.750000	"marathonpetroleum"	"equilibrium catalyst"
1196917.900000	2018	299229.475000	"marathonpetroleum"	"equilibrium catalyst"
6481662.150000	2015	69.750000	"marathonpetroleum"	"equilibrium catalyst"
2654430.120000	2016	69.750000	"marathonpetroleum"	"equilibrium catalyst"
1467084.040000	2018	366771.010000	"marathonpetroleum"	"ergon trucking"
4950700.950000	2018	1237675.237500	"marathonpetroleum"	"eriks north america"
9213269.890000	2018	2303317.472500	"marathonpetroleum"	"evergreen environmental services"
9161626.900000	2017	3068.500000	"marathonpetroleum"	"evergreen environmental services"
7752345.280000	2015	3068.500000	"marathonpetroleum"	"evergreen environmental services"
13463672.860000	2016	3068.500000	"marathonpetroleum"	"evergreen environmental services"
2093945.840000	2017	370.000000	"marathonpetroleum"	"evoqua water technologies"
6977949.490000	2015	370.000000	"marathonpetroleum"	"evoqua water technologies"
2120624.490000	2018	530156.122500	"marathonpetroleum"	"evoqua water technologies"
2749769.060000	2016	370.000000	"marathonpetroleum"	"evoqua water technologies"
663308.990000	2017	716.250000	"marathonpetroleum"	"excel contractors"
6263250.070000	2015	716.250000	"marathonpetroleum"	"excel contractors"
10821987.360000	2016	716.250000	"marathonpetroleum"	"excel contractors"
5884.210000	2018	1471.052500	"marathonpetroleum"	"excel contractors"
5670891.470000	2015	36.750000	"marathonpetroleum"	"excel equipment"
346.330000	2017	36.750000	"marathonpetroleum"	"excel equipment"
72494.440000	2016	36.750000	"marathonpetroleum"	"excel equipment"
1327650.700000	2018	331912.675000	"marathonpetroleum"	"excel inspection"
107125775.860000	2018	26781443.965000	"marathonpetroleum"	"excel modular scaffolding"
73494557.080000	2015	14418.000000	"marathonpetroleum"	"excel modular scaffolding"
131489858.660000	2016	14418.000000	"marathonpetroleum"	"excel modular scaffolding"
86954607.500000	2017	14418.000000	"marathonpetroleum"	"excel modular scaffolding"
1001127.260000	2017	791.250000	"marathonpetroleum"	"expert mechanical services"
1374193.720000	2016	791.250000	"marathonpetroleum"	"expert mechanical services"
1023189.920000	2018	255797.480000	"marathonpetroleum"	"expert mechanical services"
1583429.390000	2015	791.250000	"marathonpetroleum"	"expert mechanical services"
1961463.430000	2016	2353.250000	"marathonpetroleum"	"faithful+gould"
259483.810000	2018	64870.952500	"marathonpetroleum"	"faithful+gould"
2068198.330000	2015	2353.250000	"marathonpetroleum"	"faithful+gould"
1023817.150000	2017	2353.250000	"marathonpetroleum"	"faithful+gould"
6712298.630000	2016	1442.750000	"marathonpetroleum"	"farnsworth group"
2414281.320000	2018	603570.330000	"marathonpetroleum"	"farnsworth group"
5755130.660000	2017	1442.750000	"marathonpetroleum"	"farnsworth group"
6936583.250000	2015	1442.750000	"marathonpetroleum"	"farnsworth group"
4457292.800000	2018	1114323.200000	"marathonpetroleum"	"farr front chemical services"
3291578.710000	2018	822894.677500	"marathonpetroleum"	"fcx performance"
1137946.330000	2016	757.250000	"marathonpetroleum"	"fcx performance"
939482.160000	2017	757.250000	"marathonpetroleum"	"fcx performance"
1456882.520000	2015	757.250000	"marathonpetroleum"	"fcx performance"
5433968.320000	2016	1875.250000	"marathonpetroleum"	"ferguson enterprises  20"
2983256.440000	2017	1875.250000	"marathonpetroleum"	"ferguson enterprises  20"
5194692.000000	2015	1875.250000	"marathonpetroleum"	"ferguson enterprises  20"
1257837.260000	2018	314459.315000	"marathonpetroleum"	"ferguson enterprises  20"
15361111.680000	2018	3840277.920000	"marathonpetroleum"	"fhg"
4133701.940000	2015	182.500000	"marathonpetroleum"	"fhg"
14913452.630000	2016	182.500000	"marathonpetroleum"	"fhg"
7746044.310000	2017	182.500000	"marathonpetroleum"	"fhg"
3065632.520000	2016	463.250000	"marathonpetroleum"	"filter resources"
1602132.960000	2017	463.250000	"marathonpetroleum"	"filter resources"
1874609.640000	2015	463.250000	"marathonpetroleum"	"filter resources"
1507461.060000	2018	376865.265000	"marathonpetroleum"	"filter resources"
3773307.460000	2015	795.000000	"marathonpetroleum"	"fire king security products"
3138612.280000	2016	795.000000	"marathonpetroleum"	"fire king security products"
359120.990000	2017	795.000000	"marathonpetroleum"	"fire king security products"
746600.680000	2018	186650.170000	"marathonpetroleum"	"fire king security products"
2496290.620000	2018	624072.655000	"marathonpetroleum"	"fireking commercial services"
3461436.600000	2015	5923.500000	"marathonpetroleum"	"fisher scientific company"
2720026.660000	2017	5923.500000	"marathonpetroleum"	"fisher scientific company"
3973003.280000	2016	5923.500000	"marathonpetroleum"	"fisher scientific company"
3151782.010000	2018	787945.502500	"marathonpetroleum"	"fisher scientific company"
1291630.980000	2018	322907.745000	"marathonpetroleum"	"five m transportation corporation"
57023743.440000	2018	14255935.860000	"marathonpetroleum"	"florida marine transporters"
61541264.110000	2016	1905.500000	"marathonpetroleum"	"florida marine transporters"
64932597.980000	2015	1905.500000	"marathonpetroleum"	"florida marine transporters"
28691274.640000	2017	1905.500000	"marathonpetroleum"	"florida marine transporters"
1707957.520000	2017	13944.000000	"marathonpetroleum"	"florida rock & tank lines"
9693.750000	2018	2423.437500	"marathonpetroleum"	"florida rock & tank lines"
6331121.430000	2016	13944.000000	"marathonpetroleum"	"florida rock & tank lines"
4670016.510000	2015	13944.000000	"marathonpetroleum"	"florida rock & tank lines"
1284382.890000	2018	321095.722500	"marathonpetroleum"	"florida rock & tank lines"
2952638.900000	2018	738159.725000	"marathonpetroleum"	"flowchem"
3195824.400000	2017	111.500000	"marathonpetroleum"	"flowchem"
2899624.350000	2016	111.500000	"marathonpetroleum"	"flowchem"
1738321.500000	2015	111.500000	"marathonpetroleum"	"flowchem"
21997578.590000	2018	5499394.647500	"marathonpetroleum"	"flowserve"
30910090.800000	2016	5753.750000	"marathonpetroleum"	"flowserve"
25894998.550000	2017	5753.750000	"marathonpetroleum"	"flowserve"
27671578.150000	2015	5753.750000	"marathonpetroleum"	"flowserve"
137071130.760000	2017	1849.500000	"marathonpetroleum"	"fluor"
202831681.950000	2018	50707920.487500	"marathonpetroleum"	"fluor"
197662608.070000	2016	1849.500000	"marathonpetroleum"	"fluor"
184130748.520000	2015	1849.500000	"marathonpetroleum"	"fluor"
1166404.070000	2015	226.250000	"marathonpetroleum"	"fmc technologies sa"
1097152.080000	2018	274288.020000	"marathonpetroleum"	"fmc technologies sa"
2242929.540000	2016	226.250000	"marathonpetroleum"	"fmc technologies sa"
2050809.780000	2017	226.250000	"marathonpetroleum"	"fmc technologies sa"
1717687.170000	2018	429421.792500	"marathonpetroleum"	"fmd distribution and service"
37863265.280000	2016	389.750000	"marathonpetroleum"	"foltz welding"
19316659.380000	2017	389.750000	"marathonpetroleum"	"foltz welding"
40575511.620000	2015	389.750000	"marathonpetroleum"	"foltz welding"
26708108.780000	2018	6677027.195000	"marathonpetroleum"	"foltz welding"
1962215.960000	2018	490553.990000	"marathonpetroleum"	"footprint retail services"
10784020.270000	2018	2696005.067500	"marathonpetroleum"	"fortier"
11195399.970000	2015	12001.500000	"marathonpetroleum"	"fortier"
6221653.300000	2016	12001.500000	"marathonpetroleum"	"fortier"
3390423.130000	2017	12001.500000	"marathonpetroleum"	"fortier"
1370055.780000	2016	21.250000	"marathonpetroleum"	"four g construction"
6505330.020000	2018	1626332.505000	"marathonpetroleum"	"four g construction"
4844495.710000	2017	21.250000	"marathonpetroleum"	"four g construction"
	2015	21.250000	"marathonpetroleum"	"four g construction"
1167271.970000	2017	2497.000000	"marathonpetroleum"	"four o corporation"
3380349.690000	2015	2497.000000	"marathonpetroleum"	"four o corporation"
2250391.090000	2018	562597.772500	"marathonpetroleum"	"four o corporation"
2113752.890000	2016	2497.000000	"marathonpetroleum"	"four o corporation"
1389767.620000	2015	4820.000000	"marathonpetroleum"	"freedom electronics"
1395579.100000	2016	4820.000000	"marathonpetroleum"	"freedom electronics"
787184.610000	2017	4820.000000	"marathonpetroleum"	"freedom electronics"
288365.340000	2018	72091.335000	"marathonpetroleum"	"freitagweinhardt"
4247071.220000	2015	158.750000	"marathonpetroleum"	"freitagweinhardt"
2878237.010000	2016	158.750000	"marathonpetroleum"	"freitagweinhardt"
2534285.410000	2017	158.750000	"marathonpetroleum"	"freitagweinhardt"
2060741.840000	2015	62.750000	"marathonpetroleum"	"fuller petroleum service"
1477221.230000	2018	369305.307500	"marathonpetroleum"	"fuller petroleum service"
1714680.070000	2016	62.750000	"marathonpetroleum"	"fuller petroleum service"
1138971.070000	2017	62.750000	"marathonpetroleum"	"fuller petroleum service"
2869088.110000	2016	435.750000	"marathonpetroleum"	"furmanite america"
51092.020000	2018	12773.005000	"marathonpetroleum"	"furmanite america"
2551209.020000	2017	435.750000	"marathonpetroleum"	"furmanite america"
5852880.080000	2015	435.750000	"marathonpetroleum"	"furmanite america"
1668304.600000	2018	417076.150000	"marathonpetroleum"	"g a white construction"
4287993.050000	2015	293.500000	"marathonpetroleum"	"g4s secure solutions usa"
3605595.700000	2018	901398.925000	"marathonpetroleum"	"g4s secure solutions usa"
3116107.890000	2017	293.500000	"marathonpetroleum"	"g4s secure solutions usa"
4494716.120000	2016	293.500000	"marathonpetroleum"	"g4s secure solutions usa"
5853936.170000	2017	173.750000	"marathonpetroleum"	"garda cl great lakes"
8990145.770000	2015	173.750000	"marathonpetroleum"	"garda cl great lakes"
10118353.820000	2016	173.750000	"marathonpetroleum"	"garda cl great lakes"
6305444.070000	2018	1576361.017500	"marathonpetroleum"	"garda cl great lakes"
1500.000000	2017	26.500000	"marathonpetroleum"	"garmong construction services"
441067.410000	2016	26.500000	"marathonpetroleum"	"garmong construction services"
3521509.420000	2015	26.500000	"marathonpetroleum"	"garmong construction services"
1421328.880000	2016	60.500000	"marathonpetroleum"	"gcps"
3798390.950000	2018	949597.737500	"marathonpetroleum"	"gcps"
675181.600000	2015	60.500000	"marathonpetroleum"	"gcps"
1307742.230000	2017	60.500000	"marathonpetroleum"	"gcps"
698166.180000	2016	11.750000	"marathonpetroleum"	"gemstar construction corporation"
2608511.890000	2017	11.750000	"marathonpetroleum"	"gemstar construction corporation"
2571.620000	2015	11.750000	"marathonpetroleum"	"gemstar construction corporation"
14773.000000	2018	3693.250000	"marathonpetroleum"	"gemstar construction corporation"
1984477.250000	2018	496119.312500	"marathonpetroleum"	"general contracting services"
2399766.220000	2016	438.750000	"marathonpetroleum"	"general contracting services"
2440446.360000	2015	438.750000	"marathonpetroleum"	"general contracting services"
1696526.240000	2017	438.750000	"marathonpetroleum"	"general contracting services"
30940705.760000	2016	627.250000	"marathonpetroleum"	"general electric co"
11491493.160000	2018	2872873.290000	"marathonpetroleum"	"general electric co"
19912716.650000	2017	627.250000	"marathonpetroleum"	"general electric co"
35578888.360000	2015	627.250000	"marathonpetroleum"	"general electric co"
1075472.820000	2015	48.000000	"marathonpetroleum"	"general information"
1231132.250000	2017	48.000000	"marathonpetroleum"	"general information"
1360553.050000	2016	48.000000	"marathonpetroleum"	"general information"
1112627.570000	2018	278156.892500	"marathonpetroleum"	"general information"
187310.490000	2018	46827.622500	"marathonpetroleum"	"general supply and services"
2220056.770000	2016	2642.250000	"marathonpetroleum"	"general supply and services"
1510861.590000	2017	2642.250000	"marathonpetroleum"	"general supply and services"
2575050.640000	2015	2642.250000	"marathonpetroleum"	"general supply and services"
1200361.470000	2018	300090.367500	"marathonpetroleum"	"genesis alkali wyoming lp"
4945882.020000	2017	166.750000	"marathonpetroleum"	"gfx international"
46473.000000	2018	11618.250000	"marathonpetroleum"	"gfx international"
2054289.800000	2015	166.750000	"marathonpetroleum"	"gfx international"
6103105.680000	2016	166.750000	"marathonpetroleum"	"gfx international"
3862889.250000	2016	771.000000	"marathonpetroleum"	"ghd engineering group"
4621748.780000	2015	771.000000	"marathonpetroleum"	"ghd engineering group"
904240.130000	2018	226060.032500	"marathonpetroleum"	"ghd engineering group"
1760479.320000	2017	771.000000	"marathonpetroleum"	"ghd engineering group"
4467502.030000	2016	2286.500000	"marathonpetroleum"	"ghx industrial"
3046187.560000	2015	2286.500000	"marathonpetroleum"	"ghx industrial"
3164635.400000	2018	791158.850000	"marathonpetroleum"	"ghx industrial"
1652579.200000	2017	2286.500000	"marathonpetroleum"	"ghx industrial"
22603144.680000	2017	748.250000	"marathonpetroleum"	"gilbane building company"
56993201.270000	2016	748.250000	"marathonpetroleum"	"gilbane building company"
100538844.710000	2015	748.250000	"marathonpetroleum"	"gilbane building company"
18247335.480000	2018	4561833.870000	"marathonpetroleum"	"gilbane building company"
1117492.520000	2018	279373.130000	"marathonpetroleum"	"gilbarco"
1659734.590000	2016	63.750000	"marathonpetroleum"	"gimmal"
3685719.690000	2015	63.750000	"marathonpetroleum"	"gimmal"
1107504.730000	2018	276876.182500	"marathonpetroleum"	"gimmal"
1135989.270000	2017	63.750000	"marathonpetroleum"	"gimmal"
2289084.260000	2018	572271.065000	"marathonpetroleum"	"gladson"
1286276.930000	2017	349.250000	"marathonpetroleum"	"gladson"
2163115.250000	2015	349.250000	"marathonpetroleum"	"gladson"
2335675.830000	2016	349.250000	"marathonpetroleum"	"gladson"
2328908.160000	2017	28.000000	"marathonpetroleum"	"globe mechanical"
2478943.000000	2016	28.000000	"marathonpetroleum"	"globe mechanical"
893506.960000	2018	223376.740000	"marathonpetroleum"	"globe mechanical"
680575.380000	2015	28.000000	"marathonpetroleum"	"globe mechanical"
12515542.580000	2015	440.500000	"marathonpetroleum"	"golding barge line"
9789054.050000	2018	2447263.512500	"marathonpetroleum"	"golding barge line"
10592314.850000	2016	440.500000	"marathonpetroleum"	"golding barge line"
9539839.260000	2017	440.500000	"marathonpetroleum"	"golding barge line"
1368070.570000	2018	342017.642500	"marathonpetroleum"	"granite telecommunications"
1639889.500000	2016	7226.750000	"marathonpetroleum"	"granite telecommunications"
1676277.380000	2017	7226.750000	"marathonpetroleum"	"granite telecommunications"
465663.480000	2015	7226.750000	"marathonpetroleum"	"granite telecommunications"
2944577.830000	2018	736144.457500	"marathonpetroleum"	"graybar"
3135063.920000	2017	4560.250000	"marathonpetroleum"	"graybar"
4009897.300000	2015	4560.250000	"marathonpetroleum"	"graybar"
4252781.590000	2016	4560.250000	"marathonpetroleum"	"graybar"
1589289.800000	2017	554.500000	"marathonpetroleum"	"great dane petroleum"
1858789.830000	2018	464697.457500	"marathonpetroleum"	"great dane petroleum"
2291850.280000	2016	554.500000	"marathonpetroleum"	"great dane petroleum"
911268.670000	2015	554.500000	"marathonpetroleum"	"great dane petroleum"
2917477.770000	2016	147.250000	"marathonpetroleum"	"greer & whitehead construction"
2760014.390000	2015	147.250000	"marathonpetroleum"	"greer & whitehead construction"
801548.170000	2018	200387.042500	"marathonpetroleum"	"greer & whitehead construction"
1102662.380000	2017	147.250000	"marathonpetroleum"	"greer & whitehead construction"
7028966.240000	2016	392.500000	"marathonpetroleum"	"gribbins insulation company"
5039199.810000	2015	392.500000	"marathonpetroleum"	"gribbins insulation company"
2192084.330000	2018	548021.082500	"marathonpetroleum"	"gribbins insulation company"
1217892.660000	2017	392.500000	"marathonpetroleum"	"gribbins insulation company"
1811682.560000	2018	452920.640000	"marathonpetroleum"	"grid solutions us"
2543814.780000	2018	635953.695000	"marathonpetroleum"	"group contractors"
5980508.420000	2015	23.500000	"marathonpetroleum"	"gulf interstate engineering company"
11163.340000	2017	23.500000	"marathonpetroleum"	"gulf interstate engineering company"
2891104.420000	2016	23.500000	"marathonpetroleum"	"gulf interstate engineering company"
8700574.000000	2018	2175143.500000	"marathonpetroleum"	"gulf sulphur services  llp"
12952496.510000	2017	51.000000	"marathonpetroleum"	"haldor topsoe"
15208907.910000	2015	51.000000	"marathonpetroleum"	"haldor topsoe"
20345210.020000	2018	5086302.505000	"marathonpetroleum"	"haldor topsoe"
9502210.050000	2016	51.000000	"marathonpetroleum"	"haldor topsoe"
314972.300000	2017	570.750000	"marathonpetroleum"	"harbor industries"
853984.050000	2016	570.750000	"marathonpetroleum"	"harbor industries"
2345243.860000	2015	570.750000	"marathonpetroleum"	"harbor industries"
2393806.250000	2016	82.750000	"marathonpetroleum"	"hargrove and associates"
1866983.460000	2017	82.750000	"marathonpetroleum"	"hargrove and associates"
945775.630000	2015	82.750000	"marathonpetroleum"	"hargrove and associates"
5903151.520000	2018	1475787.880000	"marathonpetroleum"	"hargrove and associates"
4080520.190000	2015	470.000000	"marathonpetroleum"	"hatzel & buehler"
4044662.900000	2016	470.000000	"marathonpetroleum"	"hatzel & buehler"
2306985.950000	2018	576746.487500	"marathonpetroleum"	"hatzel & buehler"
1960929.140000	2017	470.000000	"marathonpetroleum"	"hatzel & buehler"
1421238.180000	2017	517.750000	"marathonpetroleum"	"health & safety sciences  hss"
4215785.620000	2015	517.750000	"marathonpetroleum"	"health & safety sciences  hss"
1934314.640000	2018	483578.660000	"marathonpetroleum"	"health & safety sciences  hss"
2069608.330000	2016	517.750000	"marathonpetroleum"	"health & safety sciences  hss"
1951413.250000	2015	164.000000	"marathonpetroleum"	"heapy engineering"
1319868.720000	2016	164.000000	"marathonpetroleum"	"heapy engineering"
190054.750000	2017	164.000000	"marathonpetroleum"	"heapy engineering"
4115592.030000	2017	157.750000	"marathonpetroleum"	"heat transfer equipment company"
5828418.350000	2015	157.750000	"marathonpetroleum"	"heat transfer equipment company"
3391658.980000	2018	847914.745000	"marathonpetroleum"	"heat transfer equipment company"
5216237.440000	2016	157.750000	"marathonpetroleum"	"heat transfer equipment company"
1964291.570000	2016	962.000000	"marathonpetroleum"	"herc rentals"
519288.370000	2017	962.000000	"marathonpetroleum"	"herc rentals"
1736929.440000	2015	962.000000	"marathonpetroleum"	"herc rentals"
502615.860000	2018	125653.965000	"marathonpetroleum"	"hi bar energy services"
2274271.230000	2017	94.250000	"marathonpetroleum"	"hi bar energy services"
1514536.960000	2016	94.250000	"marathonpetroleum"	"hi bar energy services"
546228.370000	2015	94.250000	"marathonpetroleum"	"hi bar energy services"
1627589.710000	2018	406897.427500	"marathonpetroleum"	"hilco transport"
3321814.430000	2015	428.750000	"marathonpetroleum"	"hilscherclarke electric company"
6451173.470000	2018	1612793.367500	"marathonpetroleum"	"hilscherclarke electric company"
5312024.710000	2016	428.750000	"marathonpetroleum"	"hilscherclarke electric company"
4610398.180000	2017	428.750000	"marathonpetroleum"	"hilscherclarke electric company"
10020737.010000	2017	20.000000	"marathonpetroleum"	"hines furlong line"
5086603.500000	2015	20.000000	"marathonpetroleum"	"hines furlong line"
8070206.860000	2018	2017551.715000	"marathonpetroleum"	"hines furlong line"
9904643.500000	2016	20.000000	"marathonpetroleum"	"hines furlong line"
5973562.210000	2015	1118.000000	"marathonpetroleum"	"hmt tank"
8948782.320000	2016	1118.000000	"marathonpetroleum"	"hmt tank"
4679974.480000	2018	1169993.620000	"marathonpetroleum"	"hmt tank"
5628412.260000	2017	1118.000000	"marathonpetroleum"	"hmt tank"
3273911.630000	2018	818477.907500	"marathonpetroleum"	"hoc transport company"
6289259.470000	2015	13207.250000	"marathonpetroleum"	"hoc transport company"
2958845.200000	2017	13207.250000	"marathonpetroleum"	"hoc transport company"
4893778.120000	2016	13207.250000	"marathonpetroleum"	"hoc transport company"
1473766.210000	2017	304.250000	"marathonpetroleum"	"hoerbiger corporation of america"
2779075.620000	2016	304.250000	"marathonpetroleum"	"hoerbiger corporation of america"
1266552.940000	2018	316638.235000	"marathonpetroleum"	"hoerbiger corporation of america"
2996689.260000	2015	304.250000	"marathonpetroleum"	"hoerbiger corporation of america"
619332.670000	2016	13.000000	"marathonpetroleum"	"holloman corporation"
8537690.060000	2017	13.000000	"marathonpetroleum"	"holloman corporation"
	2015	13.000000	"marathonpetroleum"	"holloman corporation"
7952340.610000	2016	719.000000	"marathonpetroleum"	"hoy construction co"
7209088.650000	2017	719.000000	"marathonpetroleum"	"hoy construction co"
4708297.880000	2018	1177074.470000	"marathonpetroleum"	"hoy construction co"
10635896.870000	2015	719.000000	"marathonpetroleum"	"hoy construction co"
37352590.620000	2016	826.500000	"marathonpetroleum"	"honeywell"
28345651.880000	2017	826.500000	"marathonpetroleum"	"honeywell"
38444406.420000	2015	826.500000	"marathonpetroleum"	"honeywell"
38635437.680000	2018	9658859.420000	"marathonpetroleum"	"honeywell"
1537173.040000	2018	384293.260000	"marathonpetroleum"	"horizon consultants"
1155660.310000	2015	329.000000	"marathonpetroleum"	"houston armature works"
879144.120000	2017	329.000000	"marathonpetroleum"	"houston armature works"
1291643.160000	2016	329.000000	"marathonpetroleum"	"houston armature works"
2252267.280000	2016	209.250000	"marathonpetroleum"	"hts ameritek"
1130984.540000	2015	209.250000	"marathonpetroleum"	"hts ameritek"
1320935.810000	2018	330233.952500	"marathonpetroleum"	"hts ameritek"
605116.490000	2017	209.250000	"marathonpetroleum"	"hts ameritek"
1637294.930000	2018	409323.732500	"marathonpetroleum"	"hudson international"
